"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5576","VR-17: Account Created confirmation","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","signup.vr.spec.ts","Signup Page","",""
"","5472","TC-18: The cart starts empty, and adding products from the home page notifies for each until one is removed","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","cart.spec.ts","Cart Page","",""
"","7942","TC-12: Signing up with an already registered email is rejected","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","signup.spec.ts","Signup Page","",""
"","4286","VR-06: Recommended items section","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","home.vr.spec.ts","Home Page","",""
"","5087","TC-01: Every section of the home page renders, and the newsletter subscription works","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","home.spec.ts","Home Page","",""
"","606","API-18: Updating an account's details succeeds","API · REST","2026-09-21","passed","2026-09-21","account.api.spec.ts","Account API","",""
"","4059","VR-15: Address Information form","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","signup.vr.spec.ts","Signup Page","",""
"","4388","VR-24: Review submitted","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","product-detail.vr.spec.ts","Product Detail Page","",""
"","6393","TC-03: The hero's Test Cases and API Testing buttons open their own pages","Functional E2E · WebKit","2026-09-21","passed","2026-09-21","home.spec.ts","Home Page","",""
"","4281","TC-15: A search with no matches returns an empty result set","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","products.spec.ts","Products Page","",""
"","6754","TC-14: Searching for a product shows only matching results, and opening one reaches its detail page","Functional E2E · WebKit","2026-09-21","passed","2026-09-21","products.spec.ts","Products Page","",""
"","10234","TC-10: A signed-in user can delete their account, with the deletion confirmed","Functional E2E · WebKit","2026-09-21","passed","2026-09-21","login.spec.ts","Login Page","",""
"","4714","VR-26: Cart, with a product","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","cart.vr.spec.ts","Cart Page","",""
"","366","API-14: An unsupported method on the products list endpoint is rejected","API · REST","2026-09-21","passed","2026-09-21","catalog.api.spec.ts","Catalog API","",""
"","630","API-08: Deleting an account removes it, confirmed by a repeat lookup","API · REST","2026-09-21","passed","2026-09-21","account.api.spec.ts","Account API","",""
"","4063","VR-18: Special offer banner","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","products.vr.spec.ts","Products Page","",""
"","3787","VR-11: Login form, default","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","login.vr.spec.ts","Login Page","",""
"","172","API-04: An unsupported method on the account endpoint is rejected","API · REST","2026-09-21","passed","2026-09-21","account.api.spec.ts","Account API","",""
"","6114","TC-11: A new visitor completes signup end to end and lands signed in","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","signup.spec.ts","Signup Page","",""
"","362","API-19: Updating an account with a required field missing is rejected","API · REST","2026-09-21","passed","2026-09-21","account.api.spec.ts","Account API","",""
"","4840","VR-29: Order review block","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","checkout.vr.spec.ts","Checkout Page","",""
"","5091","VR-31: Payment form, filled","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","payment.vr.spec.ts","Payment Page","",""
"","6298","VR-33: Order confirmation","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","confirmation.vr.spec.ts","Confirmation Page","",""
"","155","API-11: Searching returns only products matching the term","API · REST","2026-09-21","passed","2026-09-21","catalog.api.spec.ts","Catalog API","",""
"","4922","VR-03: Category sidebar, expanded","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","home.vr.spec.ts","Home Page","",""
"","438","API-10: The brands list returns every catalog brand","API · REST","2026-09-21","passed","2026-09-21","catalog.api.spec.ts","Catalog API","",""
"","3863","VR-23: Write Your Review form, validation","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","product-detail.vr.spec.ts","Product Detail Page","",""
"","4010","VR-12: Login form, error","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","login.vr.spec.ts","Login Page","",""
