"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3920","VR-08: product information panel","Visual regression · Chromium","2026-09-19","passed","2026-09-19","product-detail.vr.spec.ts","Product detail","",""
"","4581","VR-03: footer newsletter block","Visual regression · Chromium","2026-09-19","passed","2026-09-19","home.vr.spec.ts","Home","",""
"","4647","VR-07: catalog area after a search with no matches","Visual regression · Chromium","2026-09-19","passed","2026-09-19","products.vr.spec.ts","Products","",""
"","8869","VR-20: card entry form","Visual regression · Chromium","2026-09-19","passed","2026-09-19","checkout.vr.spec.ts","Checkout","",""
"","3861","VR-18: contact form","Visual regression · Chromium","2026-09-19","passed","2026-09-19","contact.vr.spec.ts","Contact","",""
"","4022","VR-21: contact success state","Visual regression · Chromium","2026-09-19","passed","2026-09-19","contact.vr.spec.ts","Contact","",""
"","5320","VR-13: account guard shown to anonymous visitors","Visual regression · Chromium","2026-09-19","passed","2026-09-19","cart.vr.spec.ts","Cart","",""
"","4089","VR-05: single product card at rest","Visual regression · Chromium","2026-09-19","passed","2026-09-19","products.vr.spec.ts","Products","",""
"","7180","VR-17: site header for a signed-in user","Visual regression · Chromium","2026-09-19","passed","2026-09-19","home.vr.spec.ts","Home","",""
"","4510","VR-14: login form","Visual regression · Chromium","2026-09-19","passed","2026-09-19","authentication.vr.spec.ts","Authentication","",""
"","4108","VR-06: category accordion","Visual regression · Chromium","2026-09-19","passed","2026-09-19","products.vr.spec.ts","Products","",""
"","4225","VR-09: write-a-review form","Visual regression · Chromium","2026-09-19","passed","2026-09-19","product-detail.vr.spec.ts","Product detail","",""
"","5311","VR-11: cart table holding one product","Visual regression · Chromium","2026-09-19","passed","2026-09-19","cart.vr.spec.ts","Cart","",""
"","9030","VR-19: delivery address block","Visual regression · Chromium","2026-09-19","passed","2026-09-19","checkout.vr.spec.ts","Checkout","",""
"","4152","VR-10: empty cart state","Visual regression · Chromium","2026-09-19","passed","2026-09-19","cart.vr.spec.ts","Cart","",""
"","4505","VR-04: catalog grid","Visual regression · Chromium","2026-09-19","passed","2026-09-19","products.vr.spec.ts","Products","",""
"","4625","VR-01: site header for an anonymous visitor","Visual regression · Chromium","2026-09-19","passed","2026-09-19","home.vr.spec.ts","Home","",""
"","3953","VR-12: add-to-cart confirmation modal","Visual regression · Chromium","2026-09-19","passed","2026-09-19","cart.vr.spec.ts","Cart","",""
"","4884","VR-02: featured products grid","Visual regression · Chromium","2026-09-19","passed","2026-09-19","home.vr.spec.ts","Home","",""
"","4394","VR-16: full registration form","Visual regression · Chromium","2026-09-19","passed","2026-09-19","authentication.vr.spec.ts","Authentication","",""
