"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6695","TC-10: A signed-in user can delete their account, with the deletion confirmed","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","login.spec.ts","Login Page","",""
"","1492","TC-15: A search with no matches returns an empty result set","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","products.spec.ts","Products Page","",""
"","7707","TC-03: The hero's Test Cases and API Testing buttons open their own pages","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","home.spec.ts","Home Page","",""
"","2285","TC-13: The products page renders its catalog and special offer banner","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","products.spec.ts","Products Page","",""
"","2608","TC-17: A product review can be submitted from the detail page","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","product-detail.spec.ts","Product Detail Page","",""
"","1303","TC-16: The product detail page shows the product's full information","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","product-detail.spec.ts","Product Detail Page","",""
"","3212","TC-11: A new visitor completes signup end to end and lands signed in","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","signup.spec.ts","Signup Page","",""
"","2063","TC-14: Searching for a product shows only matching results, and opening one reaches its detail page","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","products.spec.ts","Products Page","",""
"","6566","TC-22: The confirmation page confirms the order, downloads its invoice, and Continue returns home","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","confirmation.spec.ts","Confirmation Page","",""
"","3774","TC-09: Logging out returns the visitor to the guest state","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","login.spec.ts","Login Page","",""
"","11641","TC-11: A new visitor completes signup end to end and lands signed in","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","signup.spec.ts","Signup Page","",""
"","5375","TC-08: A registered user can sign in with valid credentials","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","login.spec.ts","Login Page","",""
"","3111","TC-14: Searching for a product shows only matching results, and opening one reaches its detail page","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","products.spec.ts","Products Page","",""
"","8616","TC-21: The payment form collects card details and completes the order","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","payment.spec.ts","Payment Page","",""
"","4284","TC-02: The header shows a different menu and account state for a guest and a signed-in visitor","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","home.spec.ts","Home Page","",""
"","4348","TC-12: Signing up with an already registered email is rejected","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","signup.spec.ts","Signup Page","",""
"","5506","TC-08: A registered user can sign in with valid credentials","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","login.spec.ts","Login Page","",""
"","9339","TC-22: The confirmation page confirms the order, downloads its invoice, and Continue returns home","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","confirmation.spec.ts","Confirmation Page","",""
"","6878","TC-21: The payment form collects card details and completes the order","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","payment.spec.ts","Payment Page","",""
"","3843","TC-02: The header shows a different menu and account state for a guest and a signed-in visitor","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","home.spec.ts","Home Page","",""
"","3754","TC-10: A signed-in user can delete their account, with the deletion confirmed","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","login.spec.ts","Login Page","",""
"","1237","TC-13: The products page renders its catalog and special offer banner","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","products.spec.ts","Products Page","",""
"","2938","TC-01: Every section of the home page renders, and the newsletter subscription works","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","home.spec.ts","Home Page","",""
"","6608","TC-15: A search with no matches returns an empty result set","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","products.spec.ts","Products Page","",""
"","2148","TC-01: Every section of the home page renders, and the newsletter subscription works","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","home.spec.ts","Home Page","",""
"","7903","TC-05: The main navigation reaches every page it links to","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","home.spec.ts","Home Page","",""
