"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","752","API-05: Verifying login with correct credentials succeeds","API · REST","2026-09-25","passed","2026-09-25","account.api.spec.ts","Account API","",""
"","566","API-11: Searching returns only products matching the term","API · REST","2026-09-25","passed","2026-09-25","catalog.api.spec.ts","Catalog API","",""
"","1369","VR-23: Write Your Review form, validation","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","product-detail.vr.spec.ts","Product Detail Page","",""
"","7209","TC-18: The cart starts empty, and adding products from the home page notifies for each until one is removed","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","cart.spec.ts","Cart Page","",""
"","144","API-12: Searching without a term is rejected","API · REST","2026-09-25","passed","2026-09-25","catalog.api.spec.ts","Catalog API","",""
"","2787","VR-27: Checkout guard modal","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","cart.vr.spec.ts","Cart Page","",""
"","283","API-17: An unsupported method on the verify login endpoint is rejected","API · REST","2026-09-25","passed","2026-09-25","account.api.spec.ts","Account API","",""
"","5130","TC-06: Adding a product to the cart from the home page shows a confirmation notification","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","home.spec.ts","Home Page","",""
"","254","API-16: Verifying login without an email is rejected","API · REST","2026-09-25","passed","2026-09-25","account.api.spec.ts","Account API","",""
"","7851","TC-12: Signing up with an already registered email is rejected","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","signup.spec.ts","Signup Page","",""
"","1049","API-07: Looking up a user by email returns their profile","API · REST","2026-09-25","passed","2026-09-25","account.api.spec.ts","Account API","",""
"","153","API-04: An unsupported method on the account endpoint is rejected","API · REST","2026-09-25","passed","2026-09-25","account.api.spec.ts","Account API","",""
"","10870","VR-33: Order confirmation","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","confirmation.vr.spec.ts","Confirmation Page","",""
"","11059","TC-18: The cart starts empty, and adding products from the home page notifies for each until one is removed","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","cart.spec.ts","Cart Page","",""
"","3491","VR-10: Add-to-cart confirmation modal","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","home.vr.spec.ts","Home Page","",""
"","193","API-19: Updating an account with a required field missing is rejected","API · REST","2026-09-25","passed","2026-09-25","account.api.spec.ts","Account API","",""
"","5287","TC-02: The header shows a different menu and account state for a guest and a signed-in visitor","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","home.spec.ts","Home Page","",""
"","325","API-15: An unsupported method on the brands list endpoint is rejected","API · REST","2026-09-25","passed","2026-09-25","catalog.api.spec.ts","Catalog API","",""
"","9923","TC-20: The checkout page shows the order it will place, ready to proceed","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","checkout.spec.ts","Checkout Page","",""
"","3921","TC-14: Searching for a product shows only matching results, and opening one reaches its detail page","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","products.spec.ts","Products Page","",""
"","10979","TC-21: The payment form collects card details and completes the order","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","payment.spec.ts","Payment Page","",""
"","6028","TC-09: Logging out returns the visitor to the guest state","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","login.spec.ts","Login Page","",""
"","1879","VR-06: Recommended items section","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","home.vr.spec.ts","Home Page","",""
"","1477","TC-15: A search with no matches returns an empty result set","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","products.spec.ts","Products Page","",""
"","2765","VR-09: Footer bar","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","home.vr.spec.ts","Home Page","",""
"","2949","VR-03: Category sidebar, expanded","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","home.vr.spec.ts","Home Page","",""
"","663","API-14: An unsupported method on the products list endpoint is rejected","API · REST","2026-09-25","passed","2026-09-25","catalog.api.spec.ts","Catalog API","",""
"","567","TC-16: The product detail page shows the product's full information","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","product-detail.spec.ts","Product Detail Page","",""
"","6510","VR-28: Address details","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","checkout.vr.spec.ts","Checkout Page","",""
"","966","VR-11: Login form, default","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","login.vr.spec.ts","Login Page","",""
"","584","API-10: The brands list returns every catalog brand","API · REST","2026-09-25","passed","2026-09-25","catalog.api.spec.ts","Catalog API","",""
"","3157","TC-13: The products page renders its catalog and special offer banner","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","products.spec.ts","Products Page","",""
"","8419","TC-22: The confirmation page confirms the order, downloads its invoice, and Continue returns home","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","confirmation.spec.ts","Confirmation Page","",""
"","4843","TC-04: Selecting a category or a brand filters the catalog accordingly","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","home.spec.ts","Home Page","",""
"","2077","VR-01: Hero section","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","home.vr.spec.ts","Home Page","",""
"","1506","VR-20: Search results, empty","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","products.vr.spec.ts","Products Page","",""
"","1378","VR-16: Signup quick form, error","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","signup.vr.spec.ts","Signup Page","",""
"","8017","VR-30: Payment form, default","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","payment.vr.spec.ts","Payment Page","",""
"","1800","TC-06: Adding a product to the cart from the home page shows a confirmation notification","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","home.spec.ts","Home Page","",""
"","2748","TC-14: Searching for a product shows only matching results, and opening one reaches its detail page","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","products.spec.ts","Products Page","",""
"","4017","VR-17: Account Created confirmation","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","signup.vr.spec.ts","Signup Page","",""
"","7099","TC-20: The checkout page shows the order it will place, ready to proceed","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","checkout.spec.ts","Checkout Page","",""
"","6126","VR-25: Cart, empty","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","cart.vr.spec.ts","Cart Page","",""
"","5885","TC-10: A signed-in user can delete their account, with the deletion confirmed","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","login.spec.ts","Login Page","",""
"","2196","VR-08: Subscription widget, subscribed","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","home.vr.spec.ts","Home Page","",""
"","1867","VR-02: Category sidebar","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","home.vr.spec.ts","Home Page","",""
"","1926","VR-04: Brands sidebar","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","home.vr.spec.ts","Home Page","",""
"","7457","TC-08: A registered user can sign in with valid credentials","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","login.spec.ts","Login Page","",""
"","1303","VR-15: Address Information form","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","signup.vr.spec.ts","Signup Page","",""
"","1999","VR-18: Special offer banner","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","products.vr.spec.ts","Products Page","",""
"","2116","VR-19: Search results, matching","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","products.vr.spec.ts","Products Page","",""
"","8163","TC-09: Logging out returns the visitor to the guest state","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","login.spec.ts","Login Page","",""
"","9353","TC-11: A new visitor completes signup end to end and lands signed in","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","signup.spec.ts","Signup Page","",""
"","8125","TC-21: The payment form collects card details and completes the order","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","payment.spec.ts","Payment Page","",""
"","2401","TC-13: The products page renders its catalog and special offer banner","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","products.spec.ts","Products Page","",""
"","1278","VR-24: Review submitted","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","product-detail.vr.spec.ts","Product Detail Page","",""
"","1186","API-18: Updating an account's details succeeds","API · REST","2026-09-25","passed","2026-09-25","account.api.spec.ts","Account API","",""
"","9517","VR-32: Payment form, validation","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","payment.vr.spec.ts","Payment Page","",""
"","1792","VR-07: Subscription widget","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","home.vr.spec.ts","Home Page","",""
"","885","API-09: The products list returns every catalog product","API · REST","2026-09-25","passed","2026-09-25","catalog.api.spec.ts","Catalog API","",""
"","762","TC-07: Signing in with wrong credentials is rejected","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","login.spec.ts","Login Page","",""
"","1255","VR-22: Write Your Review form, default","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","product-detail.vr.spec.ts","Product Detail Page","",""
"","2770","TC-15: A search with no matches returns an empty result set","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","products.spec.ts","Products Page","",""
