"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6531","VR-31: Payment form, filled","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","payment.vr.spec.ts","Payment Page","",""
"","125","API-17: An unsupported method on the verify login endpoint is rejected","API · REST","2026-09-25","passed","2026-09-25","account.api.spec.ts","Account API","",""
"","1073","VR-05: Featured product card","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","home.vr.spec.ts","Home Page","",""
"","524","API-18: Updating an account's details succeeds","API · REST","2026-09-25","passed","2026-09-25","account.api.spec.ts","Account API","",""
"","5421","VR-32: Payment form, validation","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","payment.vr.spec.ts","Payment Page","",""
"","1762","TC-17: A product review can be submitted from the detail page","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","product-detail.spec.ts","Product Detail Page","",""
"","2336","TC-02: The header shows a different menu and account state for a guest and a signed-in visitor","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","home.spec.ts","Home Page","",""
"","640","TC-17: A product review can be submitted from the detail page","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","product-detail.spec.ts","Product Detail Page","",""
"","333","API-13: An unsupported method on the search endpoint is rejected","API · REST","2026-09-25","passed","2026-09-25","catalog.api.spec.ts","Catalog API","",""
"","1517","TC-16: The product detail page shows the product's full information","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","product-detail.spec.ts","Product Detail Page","",""
"","4092","TC-06: Adding a product to the cart from the home page shows a confirmation notification","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","home.spec.ts","Home Page","",""
"","2589","TC-15: A search with no matches returns an empty result set","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","products.spec.ts","Products Page","",""
"","173","API-09: The products list returns every catalog product","API · REST","2026-09-25","passed","2026-09-25","catalog.api.spec.ts","Catalog API","",""
"","6745","TC-10: A signed-in user can delete their account, with the deletion confirmed","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","login.spec.ts","Login Page","",""
"","1891","TC-03: The hero's Test Cases and API Testing buttons open their own pages","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","home.spec.ts","Home Page","",""
"","149","API-06: Verifying login with an unregistered email is rejected","API · REST","2026-09-25","passed","2026-09-25","account.api.spec.ts","Account API","",""
"","1321","VR-01: Hero section","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","home.vr.spec.ts","Home Page","",""
"","129","API-12: Searching without a term is rejected","API · REST","2026-09-25","passed","2026-09-25","catalog.api.spec.ts","Catalog API","",""
"","3448","TC-14: Searching for a product shows only matching results, and opening one reaches its detail page","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","products.spec.ts","Products Page","",""
"","1400","TC-01: Every section of the home page renders, and the newsletter subscription works","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","home.spec.ts","Home Page","",""
"","695","TC-16: The product detail page shows the product's full information","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","product-detail.spec.ts","Product Detail Page","",""
"","1063","VR-02: Category sidebar","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","home.vr.spec.ts","Home Page","",""
"","1078","VR-12: Login form, error","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","login.vr.spec.ts","Login Page","",""
"","1640","VR-09: Footer bar","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","home.vr.spec.ts","Home Page","",""
"","3839","TC-18: The cart starts empty, and adding products from the home page notifies for each until one is removed","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","cart.spec.ts","Cart Page","",""
"","1004","TC-13: The products page renders its catalog and special offer banner","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","products.spec.ts","Products Page","",""
"","4244","TC-03: The hero's Test Cases and API Testing buttons open their own pages","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","home.spec.ts","Home Page","",""
"","3458","TC-08: A registered user can sign in with valid credentials","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","login.spec.ts","Login Page","",""
"","3819","VR-30: Payment form, default","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","payment.vr.spec.ts","Payment Page","",""
"","9487","TC-22: The confirmation page confirms the order, downloads its invoice, and Continue returns home","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","confirmation.spec.ts","Confirmation Page","",""
"","3339","TC-11: A new visitor completes signup end to end and lands signed in","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","signup.spec.ts","Signup Page","",""
"","5487","TC-12: Signing up with an already registered email is rejected","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","signup.spec.ts","Signup Page","",""
"","10573","TC-05: The main navigation reaches every page it links to","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","home.spec.ts","Home Page","",""
"","1341","VR-16: Signup quick form, error","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","signup.vr.spec.ts","Signup Page","",""
"","3215","TC-01: Every section of the home page renders, and the newsletter subscription works","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","home.spec.ts","Home Page","",""
"","712","VR-22: Write Your Review form, default","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","product-detail.vr.spec.ts","Product Detail Page","",""
"","2570","VR-25: Cart, empty","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","cart.vr.spec.ts","Cart Page","",""
"","588","VR-11: Login form, default","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","login.vr.spec.ts","Login Page","",""
"","1274","VR-07: Subscription widget","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","home.vr.spec.ts","Home Page","",""
"","5091","TC-09: Logging out returns the visitor to the guest state","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","login.spec.ts","Login Page","",""
"","6485","TC-08: A registered user can sign in with valid credentials","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","login.spec.ts","Login Page","",""
"","2154","TC-13: The products page renders its catalog and special offer banner","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","products.spec.ts","Products Page","",""
"","367","API-07: Looking up a user by email returns their profile","API · REST","2026-09-25","passed","2026-09-25","account.api.spec.ts","Account API","",""
"","1363","VR-10: Add-to-cart confirmation modal","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","home.vr.spec.ts","Home Page","",""
"","146","API-15: An unsupported method on the brands list endpoint is rejected","API · REST","2026-09-25","passed","2026-09-25","catalog.api.spec.ts","Catalog API","",""
"","117","API-14: An unsupported method on the products list endpoint is rejected","API · REST","2026-09-25","passed","2026-09-25","catalog.api.spec.ts","Catalog API","",""
"","4339","VR-17: Account Created confirmation","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","signup.vr.spec.ts","Signup Page","",""
"","3939","VR-28: Address details","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","checkout.vr.spec.ts","Checkout Page","",""
"","150","API-19: Updating an account with a required field missing is rejected","API · REST","2026-09-25","passed","2026-09-25","account.api.spec.ts","Account API","",""
"","2579","VR-08: Subscription widget, subscribed","Visual Regression · Chromium","2026-09-25","passed","2026-09-25","home.vr.spec.ts","Home Page","",""
"","5730","TC-09: Logging out returns the visitor to the guest state","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","login.spec.ts","Login Page","",""
"","6775","TC-11: A new visitor completes signup end to end and lands signed in","Functional E2E · WebKit","2026-09-25","passed","2026-09-25","signup.spec.ts","Signup Page","",""
"","4961","TC-12: Signing up with an already registered email is rejected","Functional E2E · Chromium","2026-09-25","passed","2026-09-25","signup.spec.ts","Signup Page","",""
