"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6858","TC-21: The payment form collects card details and completes the order","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","payment.spec.ts","Payment Page","",""
"","3377","authenticate","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","login.setup.ts","Authenticate","",""
"","2713","TC-13: The products page renders its catalog and special offer banner","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","products.spec.ts","Products Page","",""
"","6624","TC-04: Selecting a category or a brand filters the catalog accordingly","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","home.spec.ts","Home Page","",""
"","11006","TC-19: Proceeding to checkout differs for a guest and a signed-in visitor","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","cart.spec.ts","Cart Page","",""
"","8572","TC-03: The hero's Test Cases and API Testing buttons open their own pages","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","home.spec.ts","Home Page","",""
"","9884","TC-09: Logging out returns the visitor to the guest state","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","login.spec.ts","Login Page","",""
"","9885","TC-12: Signing up with an already registered email is rejected","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","signup.spec.ts","Signup Page","",""
"","12419","TC-12: Signing up with an already registered email is rejected","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","signup.spec.ts","Signup Page","",""
"","1178","TC-07: Signing in with wrong credentials is rejected","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","login.spec.ts","Login Page","",""
"","10549","TC-19: Proceeding to checkout differs for a guest and a signed-in visitor","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","cart.spec.ts","Cart Page","",""
"","10366","TC-20: The checkout page shows the order it will place, ready to proceed","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","checkout.spec.ts","Checkout Page","",""
"","2413","TC-15: A search with no matches returns an empty result set","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","products.spec.ts","Products Page","",""
"","11670","TC-11: A new visitor completes signup end to end and lands signed in","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","signup.spec.ts","Signup Page","",""
"","1648","TC-13: The products page renders its catalog and special offer banner","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","products.spec.ts","Products Page","",""
"","8026","TC-02: The header shows a different menu and account state for a guest and a signed-in visitor","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","home.spec.ts","Home Page","",""
"","14995","TC-09: Logging out returns the visitor to the guest state","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","login.spec.ts","Login Page","",""
"","4938","TC-02: The header shows a different menu and account state for a guest and a signed-in visitor","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","home.spec.ts","Home Page","",""
"","985","TC-17: A product review can be submitted from the detail page","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","product-detail.spec.ts","Product Detail Page","",""
"","4602","TC-01: Every section of the home page renders, and the newsletter subscription works","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","home.spec.ts","Home Page","",""
"","12040","TC-08: A registered user can sign in with valid credentials","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","login.spec.ts","Login Page","",""
"","3888","TC-01: Every section of the home page renders, and the newsletter subscription works","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","home.spec.ts","Home Page","",""
"","16863","TC-22: The confirmation page confirms the order, downloads its invoice, and Continue returns home","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","confirmation.spec.ts","Confirmation Page","",""
"","1095","TC-16: The product detail page shows the product's full information","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","product-detail.spec.ts","Product Detail Page","",""
"","3782","TC-06: Adding a product to the cart from the home page shows a confirmation notification","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","home.spec.ts","Home Page","",""
"","13406","TC-05: The main navigation reaches every page it links to","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","home.spec.ts","Home Page","",""
"","8896","TC-21: The payment form collects card details and completes the order","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","payment.spec.ts","Payment Page","",""
"","1077","TC-16: The product detail page shows the product's full information","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","product-detail.spec.ts","Product Detail Page","",""
"","3954","TC-06: Adding a product to the cart from the home page shows a confirmation notification","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","home.spec.ts","Home Page","",""
"","11119","TC-22: The confirmation page confirms the order, downloads its invoice, and Continue returns home","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","confirmation.spec.ts","Confirmation Page","",""
"","10902","TC-08: A registered user can sign in with valid credentials","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","login.spec.ts","Login Page","",""
"","4001","TC-11: A new visitor completes signup end to end and lands signed in","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","signup.spec.ts","Signup Page","",""
"","3359","TC-03: The hero's Test Cases and API Testing buttons open their own pages","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","home.spec.ts","Home Page","",""
"","8680","TC-18: The cart starts empty, and adding products from the home page notifies for each until one is removed","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","cart.spec.ts","Cart Page","",""
"","3144","TC-14: Searching for a product shows only matching results, and opening one reaches its detail page","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","products.spec.ts","Products Page","",""
"","8969","TC-18: The cart starts empty, and adding products from the home page notifies for each until one is removed","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","cart.spec.ts","Cart Page","",""
"","7009","TC-20: The checkout page shows the order it will place, ready to proceed","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","checkout.spec.ts","Checkout Page","",""
"","7321","TC-04: Selecting a category or a brand filters the catalog accordingly","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","home.spec.ts","Home Page","",""
"","8896","TC-15: A search with no matches returns an empty result set","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","products.spec.ts","Products Page","",""
"","7752","TC-14: Searching for a product shows only matching results, and opening one reaches its detail page","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","products.spec.ts","Products Page","",""
"","17225","TC-05: The main navigation reaches every page it links to","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","home.spec.ts","Home Page","",""
"","7113","TC-07: Signing in with wrong credentials is rejected","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","login.spec.ts","Login Page","",""
"","1596","TC-17: A product review can be submitted from the detail page","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","product-detail.spec.ts","Product Detail Page","",""
"","9542","TC-10: A signed-in user can delete their account, with the deletion confirmed","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","login.spec.ts","Login Page","",""
"","7222","TC-10: A signed-in user can delete their account, with the deletion confirmed","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","login.spec.ts","Login Page","",""
