"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1316","VR-23: Write Your Review form, validation","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","product-detail.vr.spec.ts","Product Detail Page","",""
"","7638","VR-25: Cart, empty","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","cart.vr.spec.ts","Cart Page","",""
"","11614","TC-21: The payment form collects card details and completes the order","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","payment.spec.ts","Payment Page","",""
"","916","VR-13: Signup quick form, default","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","signup.vr.spec.ts","Signup Page","",""
"","1241","VR-16: Signup quick form, error","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","signup.vr.spec.ts","Signup Page","",""
"","12320","TC-19: Proceeding to checkout differs for a guest and a signed-in visitor","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","cart.spec.ts","Cart Page","",""
"","10468","TC-10: A signed-in user can delete their account, with the deletion confirmed","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","login.spec.ts","Login Page","",""
"","3253","TC-13: The products page renders its catalog and special offer banner","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","products.spec.ts","Products Page","",""
"","2522","VR-01: Hero section","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","home.vr.spec.ts","Home Page","",""
"","5434","TC-10: A signed-in user can delete their account, with the deletion confirmed","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","login.spec.ts","Login Page","",""
"","5093","TC-11: A new visitor completes signup end to end and lands signed in","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","signup.spec.ts","Signup Page","",""
"","1287","VR-22: Write Your Review form, default","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","product-detail.vr.spec.ts","Product Detail Page","",""
"","601","API-11: Searching returns only products matching the term","API · REST","2026-09-24","passed","2026-09-24","catalog.api.spec.ts","Catalog API","",""
"","841","API-01: Creating an account with valid data succeeds","API · REST","2026-09-24","passed","2026-09-24","account.api.spec.ts","Account API","",""
"","661","VR-11: Login form, default","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","login.vr.spec.ts","Login Page","",""
"","6682","TC-06: Adding a product to the cart from the home page shows a confirmation notification","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","home.spec.ts","Home Page","",""
"","2381","VR-05: Featured product card","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","home.vr.spec.ts","Home Page","",""
"","6707","VR-28: Address details","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","checkout.vr.spec.ts","Checkout Page","",""
