"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5720","TC-14: the quantity set before adding is the quantity in the cart","Functional E2E · WebKit","2026-09-18","passed","2026-09-18","cart.spec.ts","Cart","",""
"","5666","TC-12: a product added from its detail page appears in the cart","Functional E2E · WebKit","2026-09-18","passed","2026-09-18","cart.spec.ts","Cart","",""
"","3939","TC-03: signing in with wrong credentials is rejected","Functional E2E · Chromium","2026-09-18","passed","2026-09-18","authentication.spec.ts","Authentication","",""
"","6287","TC-15: removing the only product empties the cart","Functional E2E · WebKit","2026-09-18","passed","2026-09-18","cart.spec.ts","Cart","",""
"","5552","TC-16: an anonymous visitor cannot reach checkout","Functional E2E · WebKit","2026-09-18","passed","2026-09-18","cart.spec.ts","Cart","",""
"","4266","TC-07: the catalog lists products and one opens its detail page","Functional E2E · Chromium","2026-09-18","passed","2026-09-18","products.spec.ts","Products","",""
"","3647","TC-19: a product review can be submitted from the detail page","Functional E2E · Chromium","2026-09-18","passed","2026-09-18","product-detail.spec.ts","Product detail","",""
"","4527","TC-18: the contact form accepts a message with an attachment","Functional E2E · WebKit","2026-09-18","passed","2026-09-18","contact.spec.ts","Contact","",""
"","4243","TC-10: filtering by category lists that category's products","Functional E2E · Chromium","2026-09-18","passed","2026-09-18","products.spec.ts","Products","",""
"","6152","TC-10: filtering by category lists that category's products","Functional E2E · WebKit","2026-09-18","passed","2026-09-18","products.spec.ts","Products","",""
"","4756","TC-03: signing in with wrong credentials is rejected","Functional E2E · WebKit","2026-09-18","passed","2026-09-18","authentication.spec.ts","Authentication","",""
"","5824","TC-01: a new visitor can register and lands in the signed-in state","Functional E2E · Chromium","2026-09-18","passed","2026-09-18","authentication.spec.ts","Authentication","",""
"","6452","TC-05: a signed-in user can delete their account","Functional E2E · Chromium","2026-09-18","passed","2026-09-18","authentication.spec.ts","Authentication","",""
"","4112","TC-20: a visitor can subscribe to the newsletter from the footer","Functional E2E · Chromium","2026-09-18","passed","2026-09-18","home.spec.ts","Home","",""
"","4055","TC-15: removing the only product empties the cart","Functional E2E · Chromium","2026-09-18","passed","2026-09-18","cart.spec.ts","Cart","",""
"","12792","TC-06: logging out returns the visitor to the anonymous state","Functional E2E · WebKit","2026-09-18","passed","2026-09-18","authentication.spec.ts","Authentication","",""
"","6626","TC-13: a product added from the catalog listing appears in the cart","Functional E2E · WebKit","2026-09-18","passed","2026-09-18","cart.spec.ts","Cart","",""
"","14145","TC-02: a registered user can sign in with valid credentials","Functional E2E · WebKit","2026-09-18","passed","2026-09-18","authentication.spec.ts","Authentication","",""
"","5423","TC-09: a search with no matches returns an empty result set","Functional E2E · WebKit","2026-09-18","passed","2026-09-18","products.spec.ts","Products","",""
"","11214","TC-01: a new visitor can register and lands in the signed-in state","Functional E2E · WebKit","2026-09-18","passed","2026-09-18","authentication.spec.ts","Authentication","",""
"","7330","TC-02: a registered user can sign in with valid credentials","Functional E2E · Chromium","2026-09-18","passed","2026-09-18","authentication.spec.ts","Authentication","",""
"","8461","TC-17: a signed-in user can complete an order end to end","Functional E2E · Chromium","2026-09-18","passed","2026-09-18","checkout.spec.ts","Checkout","",""
"","4171","TC-11: the scroll-up control returns the visitor to the top","Functional E2E · Chromium","2026-09-18","passed","2026-09-18","products.spec.ts","Products","",""
"","4337","TC-13: a product added from the catalog listing appears in the cart","Functional E2E · Chromium","2026-09-18","passed","2026-09-18","cart.spec.ts","Cart","",""
"","4343","TC-08: search returns only products matching the term","Functional E2E · Chromium","2026-09-18","passed","2026-09-18","products.spec.ts","Products","",""
"","11077","TC-05: a signed-in user can delete their account","Functional E2E · WebKit","2026-09-18","passed","2026-09-18","authentication.spec.ts","Authentication","",""
"","6072","TC-08: search returns only products matching the term","Functional E2E · WebKit","2026-09-18","passed","2026-09-18","products.spec.ts","Products","",""
"","5582","TC-20: a visitor can subscribe to the newsletter from the footer","Functional E2E · WebKit","2026-09-18","passed","2026-09-18","home.spec.ts","Home","",""
"","17379","TC-17: a signed-in user can complete an order end to end","Functional E2E · WebKit","2026-09-18","passed","2026-09-18","checkout.spec.ts","Checkout","",""
"","4270","TC-16: an anonymous visitor cannot reach checkout","Functional E2E · Chromium","2026-09-18","passed","2026-09-18","cart.spec.ts","Cart","",""
"","8076","TC-04: signing up with an already registered email is rejected","Functional E2E · Chromium","2026-09-18","passed","2026-09-18","authentication.spec.ts","Authentication","",""
"","4012","TC-14: the quantity set before adding is the quantity in the cart","Functional E2E · Chromium","2026-09-18","passed","2026-09-18","cart.spec.ts","Cart","",""
"","5793","TC-11: the scroll-up control returns the visitor to the top","Functional E2E · WebKit","2026-09-18","passed","2026-09-18","products.spec.ts","Products","",""
"","14073","TC-04: signing up with an already registered email is rejected","Functional E2E · WebKit","2026-09-18","passed","2026-09-18","authentication.spec.ts","Authentication","",""
"","4248","TC-09: a search with no matches returns an empty result set","Functional E2E · Chromium","2026-09-18","passed","2026-09-18","products.spec.ts","Products","",""
"","4384","TC-12: a product added from its detail page appears in the cart","Functional E2E · Chromium","2026-09-18","passed","2026-09-18","cart.spec.ts","Cart","",""
"","3797","TC-18: the contact form accepts a message with an attachment","Functional E2E · Chromium","2026-09-18","passed","2026-09-18","contact.spec.ts","Contact","",""
"","7550","TC-06: logging out returns the visitor to the anonymous state","Functional E2E · Chromium","2026-09-18","passed","2026-09-18","authentication.spec.ts","Authentication","",""
"","4627","TC-19: a product review can be submitted from the detail page","Functional E2E · WebKit","2026-09-18","passed","2026-09-18","product-detail.spec.ts","Product detail","",""
"","5589","TC-07: the catalog lists products and one opens its detail page","Functional E2E · WebKit","2026-09-18","passed","2026-09-18","products.spec.ts","Products","",""
