"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","189","API-11: Searching returns only products matching the term","API · REST","2026-09-20","passed","2026-09-20","catalog.api.spec.ts","Catalog API","",""
"","180","API-15: An unsupported method on the brands list endpoint is rejected","API · REST","2026-09-20","passed","2026-09-20","catalog.api.spec.ts","Catalog API","",""
"","4160","VR-04: Brands sidebar","Visual Regression · Chromium","2026-09-20","passed","2026-09-20","home.vr.spec.ts","Home Page","",""
"","3920","VR-08: Subscription widget, subscribed","Visual Regression · Chromium","2026-09-20","passed","2026-09-20","home.vr.spec.ts","Home Page","",""
"","4676","TC-01: Every section of the home page renders, and the newsletter subscription works","Functional E2E · Chromium","2026-09-20","passed","2026-09-20","home.spec.ts","Home Page","",""
"","697","API-05: Verifying login with correct credentials succeeds","API · REST","2026-09-20","passed","2026-09-20","account.api.spec.ts","Account API","",""
"","4372","TC-13: The products page renders its catalog and special offer banner","Functional E2E · Chromium","2026-09-20","passed","2026-09-20","products.spec.ts","Products Page","",""
"","13084","TC-05: The main navigation reaches every page it links to","Functional E2E · WebKit","2026-09-20","passed","2026-09-20","home.spec.ts","Home Page","",""
"","130","API-17: An unsupported method on the verify login endpoint is rejected","API · REST","2026-09-20","passed","2026-09-20","account.api.spec.ts","Account API","",""
"","6532","VR-33: Order confirmation","Visual Regression · Chromium","2026-09-20","passed","2026-09-20","confirmation.vr.spec.ts","Confirmation Page","",""
"","5041","VR-03: Category sidebar, expanded","Visual Regression · Chromium","2026-09-20","passed","2026-09-20","home.vr.spec.ts","Home Page","",""
"","421","API-04: An unsupported method on the account endpoint is rejected","API · REST","2026-09-20","passed","2026-09-20","account.api.spec.ts","Account API","",""
"","3782","TC-17: A product review can be submitted from the detail page","Functional E2E · Chromium","2026-09-20","passed","2026-09-20","product-detail.spec.ts","Product Detail Page","",""
"","4947","VR-29: Order review block","Visual Regression · Chromium","2026-09-20","passed","2026-09-20","checkout.vr.spec.ts","Checkout Page","",""
"","8019","TC-22: The confirmation page confirms the order, downloads its invoice, and Continue returns home","Functional E2E · Chromium","2026-09-20","passed","2026-09-20","confirmation.spec.ts","Confirmation Page","",""
"","4078","VR-20: Search results, empty","Visual Regression · Chromium","2026-09-20","passed","2026-09-20","products.vr.spec.ts","Products Page","",""
"","152","API-16: Verifying login without an email is rejected","API · REST","2026-09-20","passed","2026-09-20","account.api.spec.ts","Account API","",""
"","6454","TC-01: Every section of the home page renders, and the newsletter subscription works","Functional E2E · WebKit","2026-09-20","passed","2026-09-20","home.spec.ts","Home Page","",""
"","461","API-18: Updating an account's details succeeds","API · REST","2026-09-20","passed","2026-09-20","account.api.spec.ts","Account API","",""
"","5473","TC-15: A search with no matches returns an empty result set","Functional E2E · WebKit","2026-09-20","passed","2026-09-20","products.spec.ts","Products Page","",""
"","11797","TC-19: Proceeding to checkout differs for a guest and a signed-in visitor","Functional E2E · Chromium","2026-09-20","passed","2026-09-20","cart.spec.ts","Cart Page","",""
"","4992","TC-14: Searching for a product shows only matching results, and opening one reaches its detail page","Functional E2E · Chromium","2026-09-20","passed","2026-09-20","products.spec.ts","Products Page","",""
"","4071","VR-25: Cart, empty","Visual Regression · Chromium","2026-09-20","passed","2026-09-20","cart.vr.spec.ts","Cart Page","",""
"","3805","TC-16: The product detail page shows the product's full information","Functional E2E · Chromium","2026-09-20","passed","2026-09-20","product-detail.spec.ts","Product Detail Page","",""
"","3934","VR-12: Login form, error","Visual Regression · Chromium","2026-09-20","passed","2026-09-20","login.vr.spec.ts","Login Page","",""
"","9016","TC-02: The header shows a different menu and account state for a guest and a signed-in visitor","Functional E2E · Chromium","2026-09-20","passed","2026-09-20","home.spec.ts","Home Page","",""
"","4581","TC-15: A search with no matches returns an empty result set","Functional E2E · Chromium","2026-09-20","passed","2026-09-20","products.spec.ts","Products Page","",""
"","5507","TC-13: The products page renders its catalog and special offer banner","Functional E2E · WebKit","2026-09-20","passed","2026-09-20","products.spec.ts","Products Page","",""
"","9437","TC-11: A new visitor completes signup end to end and lands signed in","Functional E2E · WebKit","2026-09-20","passed","2026-09-20","signup.spec.ts","Signup Page","",""
"","4056","VR-07: Subscription widget","Visual Regression · Chromium","2026-09-20","passed","2026-09-20","home.vr.spec.ts","Home Page","",""
"","3765","VR-11: Login form, default","Visual Regression · Chromium","2026-09-20","passed","2026-09-20","login.vr.spec.ts","Login Page","",""
"","411","API-12: Searching without a term is rejected","API · REST","2026-09-20","passed","2026-09-20","catalog.api.spec.ts","Catalog API","",""
"","14889","TC-19: Proceeding to checkout differs for a guest and a signed-in visitor","Functional E2E · WebKit","2026-09-20","passed","2026-09-20","cart.spec.ts","Cart Page","",""
"","145","API-10: The brands list returns every catalog brand","API · REST","2026-09-20","passed","2026-09-20","catalog.api.spec.ts","Catalog API","",""
"","386","API-13: An unsupported method on the search endpoint is rejected","API · REST","2026-09-20","passed","2026-09-20","catalog.api.spec.ts","Catalog API","",""
"","4559","VR-10: Add-to-cart confirmation modal","Visual Regression · Chromium","2026-09-20","passed","2026-09-20","home.vr.spec.ts","Home Page","",""
"","4622","TC-16: The product detail page shows the product's full information","Functional E2E · WebKit","2026-09-20","passed","2026-09-20","product-detail.spec.ts","Product Detail Page","",""
