"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3991","VR-22: Write Your Review form, default","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","product-detail.vr.spec.ts","Product Detail Page","",""
"","6564","TC-04: Selecting a category or a brand filters the catalog accordingly","Functional E2E · WebKit","2026-09-21","passed","2026-09-21","home.spec.ts","Home Page","",""
"","5254","VR-03: Category sidebar, expanded","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","home.vr.spec.ts","Home Page","",""
"","4279","VR-18: Special offer banner","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","products.vr.spec.ts","Products Page","",""
"","4268","TC-07: Signing in with wrong credentials is rejected","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","login.spec.ts","Login Page","",""
"","6938","TC-11: A new visitor completes signup end to end and lands signed in","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","signup.spec.ts","Signup Page","",""
"","5910","TC-03: The hero's Test Cases and API Testing buttons open their own pages","Functional E2E · WebKit","2026-09-21","passed","2026-09-21","home.spec.ts","Home Page","",""
"","4609","VR-07: Subscription widget","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","home.vr.spec.ts","Home Page","",""
"","9533","TC-02: The header shows a different menu and account state for a guest and a signed-in visitor","Functional E2E · WebKit","2026-09-21","passed","2026-09-21","home.spec.ts","Home Page","",""
"","4096","TC-17: A product review can be submitted from the detail page","Functional E2E · WebKit","2026-09-21","passed","2026-09-21","product-detail.spec.ts","Product Detail Page","",""
"","4885","VR-19: Search results, matching","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","products.vr.spec.ts","Products Page","",""
"","4095","VR-14: Account Information form","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","signup.vr.spec.ts","Signup Page","",""
"","141","API-11: Searching returns only products matching the term","API · REST","2026-09-21","passed","2026-09-21","catalog.api.spec.ts","Catalog API","",""
"","4224","TC-07: Signing in with wrong credentials is rejected","Functional E2E · WebKit","2026-09-21","passed","2026-09-21","login.spec.ts","Login Page","",""
"","198","API-09: The products list returns every catalog product","API · REST","2026-09-21","passed","2026-09-21","catalog.api.spec.ts","Catalog API","",""
"","4039","VR-12: Login form, error","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","login.vr.spec.ts","Login Page","",""
"","8107","TC-18: The cart starts empty, and adding products from the home page notifies for each until one is removed","Functional E2E · WebKit","2026-09-21","passed","2026-09-21","cart.spec.ts","Cart Page","",""
"","7477","VR-30: Payment form, default","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","payment.vr.spec.ts","Payment Page","",""
"","4077","TC-16: The product detail page shows the product's full information","Functional E2E · WebKit","2026-09-21","passed","2026-09-21","product-detail.spec.ts","Product Detail Page","",""
"","10643","TC-05: The main navigation reaches every page it links to","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","home.spec.ts","Home Page","",""
"","5397","VR-26: Cart, with a product","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","cart.vr.spec.ts","Cart Page","",""
"","6155","TC-18: The cart starts empty, and adding products from the home page notifies for each until one is removed","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","cart.spec.ts","Cart Page","",""
"","8617","TC-08: A registered user can sign in with valid credentials","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","login.spec.ts","Login Page","",""
"","7837","TC-10: A signed-in user can delete their account, with the deletion confirmed","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","login.spec.ts","Login Page","",""
"","8020","TC-21: The payment form collects card details and completes the order","Functional E2E · WebKit","2026-09-21","passed","2026-09-21","payment.spec.ts","Payment Page","",""
"","342","API-06: Verifying login with an unregistered email is rejected","API · REST","2026-09-21","passed","2026-09-21","account.api.spec.ts","Account API","",""
"","5637","TC-03: The hero's Test Cases and API Testing buttons open their own pages","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","home.spec.ts","Home Page","",""
"","4774","VR-01: Hero section","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","home.vr.spec.ts","Home Page","",""
"","5030","authenticate","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","login.setup.ts","Authenticate","",""
"","4397","VR-24: Review submitted","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","product-detail.vr.spec.ts","Product Detail Page","",""
"","152","API-16: Verifying login without an email is rejected","API · REST","2026-09-21","passed","2026-09-21","account.api.spec.ts","Account API","",""
"","4291","TC-16: The product detail page shows the product's full information","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","product-detail.spec.ts","Product Detail Page","",""
"","314","API-12: Searching without a term is rejected","API · REST","2026-09-21","passed","2026-09-21","catalog.api.spec.ts","Catalog API","",""
"","6265","TC-20: The checkout page shows the order it will place, ready to proceed","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","checkout.spec.ts","Checkout Page","",""
"","6363","VR-32: Payment form, validation","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","payment.vr.spec.ts","Payment Page","",""
"","149","API-15: An unsupported method on the brands list endpoint is rejected","API · REST","2026-09-21","passed","2026-09-21","catalog.api.spec.ts","Catalog API","",""
"","4667","VR-04: Brands sidebar","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","home.vr.spec.ts","Home Page","",""
"","8286","TC-22: The confirmation page confirms the order, downloads its invoice, and Continue returns home","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","confirmation.spec.ts","Confirmation Page","",""
"","4714","VR-05: Featured product card","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","home.vr.spec.ts","Home Page","",""
"","645","API-05: Verifying login with correct credentials succeeds","API · REST","2026-09-21","passed","2026-09-21","account.api.spec.ts","Account API","",""
"","5778","TC-06: Adding a product to the cart from the home page shows a confirmation notification","Functional E2E · WebKit","2026-09-21","passed","2026-09-21","home.spec.ts","Home Page","",""
"","4732","TC-15: A search with no matches returns an empty result set","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","products.spec.ts","Products Page","",""
"","9094","TC-10: A signed-in user can delete their account, with the deletion confirmed","Functional E2E · WebKit","2026-09-21","passed","2026-09-21","login.spec.ts","Login Page","",""
"","7183","TC-11: A new visitor completes signup end to end and lands signed in","Functional E2E · WebKit","2026-09-21","passed","2026-09-21","signup.spec.ts","Signup Page","",""
"","9503","TC-08: A registered user can sign in with valid credentials","Functional E2E · WebKit","2026-09-21","passed","2026-09-21","login.spec.ts","Login Page","",""
"","4610","VR-20: Search results, empty","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","products.vr.spec.ts","Products Page","",""
"","145","API-19: Updating an account with a required field missing is rejected","API · REST","2026-09-21","passed","2026-09-21","account.api.spec.ts","Account API","",""
"","5023","TC-06: Adding a product to the cart from the home page shows a confirmation notification","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","home.spec.ts","Home Page","",""
"","9673","TC-02: The header shows a different menu and account state for a guest and a signed-in visitor","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","home.spec.ts","Home Page","",""
"","128","API-17: An unsupported method on the verify login endpoint is rejected","API · REST","2026-09-21","passed","2026-09-21","account.api.spec.ts","Account API","",""
"","6257","TC-04: Selecting a category or a brand filters the catalog accordingly","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","home.spec.ts","Home Page","",""
"","9020","TC-09: Logging out returns the visitor to the guest state","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","login.spec.ts","Login Page","",""
"","5039","TC-01: Every section of the home page renders, and the newsletter subscription works","Functional E2E · WebKit","2026-09-21","passed","2026-09-21","home.spec.ts","Home Page","",""
"","4585","VR-02: Category sidebar","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","home.vr.spec.ts","Home Page","",""
"","10594","TC-05: The main navigation reaches every page it links to","Functional E2E · WebKit","2026-09-21","passed","2026-09-21","home.spec.ts","Home Page","",""
"","9270","TC-09: Logging out returns the visitor to the guest state","Functional E2E · WebKit","2026-09-21","passed","2026-09-21","login.spec.ts","Login Page","",""
"","6202","VR-29: Order review block","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","checkout.vr.spec.ts","Checkout Page","",""
"","4774","VR-16: Signup quick form, error","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","signup.vr.spec.ts","Signup Page","",""
"","119","API-14: An unsupported method on the products list endpoint is rejected","API · REST","2026-09-21","passed","2026-09-21","catalog.api.spec.ts","Catalog API","",""
"","4852","VR-25: Cart, empty","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","cart.vr.spec.ts","Cart Page","",""
"","125","API-13: An unsupported method on the search endpoint is rejected","API · REST","2026-09-21","passed","2026-09-21","catalog.api.spec.ts","Catalog API","",""
"","7778","VR-33: Order confirmation","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","confirmation.vr.spec.ts","Confirmation Page","",""
"","13022","TC-19: Proceeding to checkout differs for a guest and a signed-in visitor","Functional E2E · WebKit","2026-09-21","passed","2026-09-21","cart.spec.ts","Cart Page","",""
"","6268","VR-17: Account Created confirmation","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","signup.vr.spec.ts","Signup Page","",""
"","751","API-01: Creating an account with valid data succeeds","API · REST","2026-09-21","passed","2026-09-21","account.api.spec.ts","Account API","",""
"","5369","TC-14: Searching for a product shows only matching results, and opening one reaches its detail page","Functional E2E · WebKit","2026-09-21","passed","2026-09-21","products.spec.ts","Products Page","",""
"","4055","VR-23: Write Your Review form, validation","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","product-detail.vr.spec.ts","Product Detail Page","",""
"","5552","TC-14: Searching for a product shows only matching results, and opening one reaches its detail page","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","products.spec.ts","Products Page","",""
"","3944","VR-11: Login form, default","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","login.vr.spec.ts","Login Page","",""
"","5591","VR-10: Add-to-cart confirmation modal","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","home.vr.spec.ts","Home Page","",""
"","144","API-10: The brands list returns every catalog brand","API · REST","2026-09-21","passed","2026-09-21","catalog.api.spec.ts","Catalog API","",""
"","12392","TC-19: Proceeding to checkout differs for a guest and a signed-in visitor","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","cart.spec.ts","Cart Page","",""
"","6271","VR-31: Payment form, filled","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","payment.vr.spec.ts","Payment Page","",""
"","4393","TC-13: The products page renders its catalog and special offer banner","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","products.spec.ts","Products Page","",""
"","10264","TC-12: Signing up with an already registered email is rejected","Functional E2E · WebKit","2026-09-21","passed","2026-09-21","signup.spec.ts","Signup Page","",""
"","4720","TC-13: The products page renders its catalog and special offer banner","Functional E2E · WebKit","2026-09-21","passed","2026-09-21","products.spec.ts","Products Page","",""
"","6806","VR-27: Checkout guard modal","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","cart.vr.spec.ts","Cart Page","",""
"","4576","VR-08: Subscription widget, subscribed","Visual Regression · Chromium","2026-09-21","passed","2026-09-21","home.vr.spec.ts","Home Page","",""
"","7716","TC-21: The payment form collects card details and completes the order","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","payment.spec.ts","Payment Page","",""
"","3892","TC-17: A product review can be submitted from the detail page","Functional E2E · Chromium","2026-09-21","passed","2026-09-21","product-detail.spec.ts","Product Detail Page","",""
