"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4699","VR-07: Catalog area after a search with no matches","Visual Regression · Chromium","2026-09-19","passed","2026-09-19","products.vr.spec.ts","Products Page","",""
"","3932","VR-08: Product information panel","Visual Regression · Chromium","2026-09-19","passed","2026-09-19","product-detail.vr.spec.ts","Product Detail Page","",""
"","8949","VR-19: Delivery address block","Visual Regression · Chromium","2026-09-19","passed","2026-09-19","checkout.vr.spec.ts","Checkout Page","",""
"","4704","VR-03: Footer newsletter block","Visual Regression · Chromium","2026-09-19","passed","2026-09-19","home.vr.spec.ts","Home Page","",""
"","4676","VR-01: Site header for an anonymous visitor","Visual Regression · Chromium","2026-09-19","passed","2026-09-19","home.vr.spec.ts","Home Page","",""
"","4430","VR-16: Full registration form","Visual Regression · Chromium","2026-09-19","passed","2026-09-19","authentication.vr.spec.ts","Authentication Page","",""
"","7432","VR-17: Site header for a signed-in user","Visual Regression · Chromium","2026-09-19","passed","2026-09-19","home.vr.spec.ts","Home Page","",""
"","4068","VR-14: Login form","Visual Regression · Chromium","2026-09-19","passed","2026-09-19","authentication.vr.spec.ts","Authentication Page","",""
"","3759","VR-21: Contact success state","Visual Regression · Chromium","2026-09-19","passed","2026-09-19","contact.vr.spec.ts","Contact Page","",""
"","4474","VR-05: Single product card at rest","Visual Regression · Chromium","2026-09-19","passed","2026-09-19","products.vr.spec.ts","Products Page","",""
"","4400","VR-06: Category accordion","Visual Regression · Chromium","2026-09-19","passed","2026-09-19","products.vr.spec.ts","Products Page","",""
"","5479","VR-13: Account guard shown to anonymous visitors","Visual Regression · Chromium","2026-09-19","passed","2026-09-19","cart.vr.spec.ts","Cart Page","",""
"","4894","VR-02: Featured products grid","Visual Regression · Chromium","2026-09-19","passed","2026-09-19","home.vr.spec.ts","Home Page","",""
"","5108","VR-12: Add-to-cart confirmation modal","Visual Regression · Chromium","2026-09-19","passed","2026-09-19","cart.vr.spec.ts","Cart Page","",""
"","4820","VR-04: Catalog grid","Visual Regression · Chromium","2026-09-19","passed","2026-09-19","products.vr.spec.ts","Products Page","",""
"","4007","VR-09: Write-a-review form","Visual Regression · Chromium","2026-09-19","passed","2026-09-19","product-detail.vr.spec.ts","Product Detail Page","",""
"","5240","VR-11: Cart table holding one product","Visual Regression · Chromium","2026-09-19","passed","2026-09-19","cart.vr.spec.ts","Cart Page","",""
"","8831","VR-20: Card entry form","Visual Regression · Chromium","2026-09-19","passed","2026-09-19","checkout.vr.spec.ts","Checkout Page","",""
"","3630","VR-10: Empty cart state","Visual Regression · Chromium","2026-09-19","passed","2026-09-19","cart.vr.spec.ts","Cart Page","",""
"","4001","VR-18: Contact form","Visual Regression · Chromium","2026-09-19","passed","2026-09-19","contact.vr.spec.ts","Contact Page","",""
